date,tmax,tmin,tavg,depart,dewpoint,wetbulb,heat,cool,preciptotal,temp_fluct,daylight,relative_hum,tavg_weekly,relative_hum_weekly,preciptotal_weekly,tavg_weekly_lag1,tavg_weekly_lag2,relative_hum_weekly_lag1,relative_hum_weekly_lag2,preciptotal_weekly_lag1,preciptotal_weekly_lag2
2008-05-06,81.5,49.0,65.5,9.0,43.5,55.0,0.5,1.0,0.0,32.5,14.216666666666667,0.4492397977363354,59.625,0.5862925684861101,0.16151785714285713,56.910714285714285,60.833333333333336,0.5949135536675282,0.6216871962094167,0.09369047619047619,0.22666666666666668
2008-05-07,70.5,49.5,60.5,5.0,52.5,56.0,4.5,0.0,0.735,21.0,14.25,0.7487892589883889,59.625,0.5862925684861101,0.16151785714285713,56.910714285714285,60.833333333333336,0.5949135536675282,0.6216871962094167,0.09369047619047619,0.22666666666666668
2008-05-08,59.0,46.0,52.5,-4.0,35.5,44.5,12.5,0.0,0.0,13.0,14.3,0.5222837613333142,59.625,0.5862925684861101,0.16151785714285713,56.910714285714285,60.833333333333336,0.5949135536675282,0.6216871962094167,0.09369047619047619,0.22666666666666668
2008-05-09,58.0,41.5,50.0,-6.0,34.5,43.5,15.0,0.0,0.0,16.5,14.333333333333334,0.5506532763344143,59.625,0.5862925684861101,0.16151785714285713,56.910714285714285,60.833333333333336,0.5949135536675282,0.6216871962094167,0.09369047619047619,0.22666666666666668
2008-05-10,61.0,39.5,50.5,-6.0,38.0,45.5,14.5,0.0,0.0,21.5,14.366666666666667,0.6207348641916077,59.625,0.5862925684861101,0.16151785714285713,56.910714285714285,60.833333333333336,0.5949135536675282,0.6216871962094167,0.09369047619047619,0.22666666666666668
2008-05-11,59.0,46.5,53.0,-5.0,43.5,47.5,12.0,0.0,1.205,12.5,14.4,0.7005266792184008,59.625,0.5862925684861101,0.16151785714285713,56.910714285714285,60.833333333333336,0.5949135536675282,0.6216871962094167,0.09369047619047619,0.22666666666666668
2008-05-12,54.5,40.5,47.5,-9.0,38.5,43.0,17.5,0.0,0.0,14.0,14.433333333333334,0.7085145338039616,60.535714285714285,0.5733127290348684,0.089375,59.625,56.910714285714285,0.5862925684861101,0.5949135536675282,0.16151785714285713,0.09369047619047619
2008-05-13,73.0,42.5,58.0,-1.0,45.0,51.5,7.0,0.0,0.2,30.5,14.466666666666667,0.6189252750343067,60.535714285714285,0.5733127290348684,0.089375,59.625,56.910714285714285,0.5862925684861101,0.5949135536675282,0.16151785714285713,0.09369047619047619
2008-05-14,62.5,45.5,54.5,-3.0,48.5,52.0,10.5,0.0,0.02,17.0,14.5,0.8016774359551786,60.535714285714285,0.5733127290348684,0.089375,59.625,56.910714285714285,0.5862925684861101,0.5949135536675282,0.16151785714285713,0.09369047619047619
2008-05-15,57.0,43.0,50.0,-8.0,37.0,45.0,15.0,0.0,0.0,14.0,14.533333333333333,0.6079025309420958,60.535714285714285,0.5733127290348684,0.089375,59.625,56.910714285714285,0.5862925684861101,0.5949135536675282,0.16151785714285713,0.09369047619047619
2008-05-16,72.5,40.5,57.0,-2.0,41.0,50.0,8.0,0.0,0.0,32.0,14.566666666666666,0.5499363893909452,60.535714285714285,0.5733127290348684,0.089375,59.625,56.910714285714285,0.5862925684861101,0.5949135536675282,0.16151785714285713,0.09369047619047619
2008-05-17,73.0,51.0,62.5,4.0,41.0,52.0,2.5,0.0,0.19,22.0,14.6,0.4520790787952429,60.535714285714285,0.5733127290348684,0.089375,59.625,56.910714285714285,0.5862925684861101,0.5949135536675282,0.16151785714285713,0.09369047619047619
2008-05-18,55.0,44.5,50.0,-10.0,39.5,45.5,15.0,0.0,0.0,10.5,14.633333333333333,0.6705889703476494,60.535714285714285,0.5733127290348684,0.089375,59.625,56.910714285714285,0.5862925684861101,0.5949135536675282,0.16151785714285713,0.09369047619047619
2008-05-19,59.5,41.0,50.5,-10.0,33.5,43.5,14.5,0.0,0.0,18.5,14.666666666666666,0.519257757992581,64.80357142857143,0.5655004890372376,0.15526785714285715,60.535714285714285,59.625,0.5733127290348684,0.5862925684861101,0.089375,0.16151785714285713
2008-05-20,65.0,48.0,57.0,-4.0,37.0,47.0,8.0,0.0,0.0,17.0,14.7,0.4703937528501453,64.80357142857143,0.5655004890372376,0.15526785714285715,60.535714285714285,59.625,0.5733127290348684,0.5862925684861101,0.089375,0.16151785714285713
2008-05-21,65.5,43.0,54.5,-7.0,36.0,46.0,10.5,0.0,0.0,22.5,14.733333333333333,0.495193910225538,64.80357142857143,0.5655004890372376,0.15526785714285715,60.535714285714285,59.625,0.5733127290348684,0.5862925684861101,0.089375,0.16151785714285713
2008-05-22,57.5,46.0,52.0,-9.0,38.0,45.0,13.0,0.0,0.0,11.5,14.766666666666667,0.5871422973900794,64.80357142857143,0.5655004890372376,0.15526785714285715,60.535714285714285,59.625,0.5733127290348684,0.5862925684861101,0.089375,0.16151785714285713
2008-05-23,58.0,47.0,53.0,-9.0,39.5,45.5,12.0,0.0,0.0,11.0,14.783333333333333,0.6002420441648095,64.80357142857143,0.5655004890372376,0.15526785714285715,60.535714285714285,59.625,0.5733127290348684,0.5862925684861101,0.089375,0.16151785714285713
2008-05-24,67.5,42.0,55.0,-8.0,39.0,48.0,10.0,0.0,0.0,25.5,14.816666666666666,0.5485881227951468,64.80357142857143,0.5655004890372376,0.15526785714285715,60.535714285714285,59.625,0.5733127290348684,0.5862925684861101,0.089375,0.16151785714285713
2008-05-25,78.0,47.5,63.0,-1.0,49.0,57.0,2.0,0.0,0.0,30.5,14.85,0.6056588079361152,64.80357142857143,0.5655004890372376,0.15526785714285715,60.535714285714285,59.625,0.5733127290348684,0.5862925684861101,0.089375,0.16151785714285713
2008-05-26,82.5,50.0,66.5,2.0,60.0,64.5,0.5,2.0,0.24,32.5,14.883333333333333,0.7992083942031596,67.94642857142857,0.6284976032937178,0.18098214285714284,64.80357142857143,60.535714285714285,0.5655004890372376,0.5733127290348684,0.15526785714285715,0.089375
2008-05-27,51.5,43.5,47.5,-16.0,35.5,42.5,17.5,0.0,0.0,8.0,14.9,0.6295688978709395,67.94642857142857,0.6284976032937178,0.18098214285714284,64.80357142857143,60.535714285714285,0.5655004890372376,0.5733127290348684,0.15526785714285715,0.089375
2008-05-28,61.5,44.0,53.0,-10.0,33.5,43.5,12.0,0.0,0.0,17.5,14.916666666666666,0.4742410421440523,67.94642857142857,0.6284976032937178,0.18098214285714284,64.80357142857143,60.535714285714285,0.5655004890372376,0.5733127290348684,0.15526785714285715,0.089375
2008-05-29,67.5,43.5,56.0,-9.0,37.5,47.5,9.0,0.0,0.045,24.0,14.933333333333334,0.49750532996478136,67.94642857142857,0.6284976032937178,0.18098214285714284,64.80357142857143,60.535714285714285,0.5655004890372376,0.5733127290348684,0.15526785714285715,0.089375
2008-05-30,77.0,56.5,67.0,2.0,59.5,62.5,0.0,2.0,0.35,20.5,14.966666666666667,0.7685285729585907,67.94642857142857,0.6284976032937178,0.18098214285714284,64.80357142857143,60.535714285714285,0.5655004890372376,0.5733127290348684,0.15526785714285715,0.089375
2008-05-31,79.0,59.5,69.5,5.0,56.0,62.0,0.0,4.5,0.0,19.5,14.983333333333333,0.6217831986688205,67.94642857142857,0.6284976032937178,0.18098214285714284,64.80357142857143,60.535714285714285,0.5655004890372376,0.5733127290348684,0.15526785714285715,0.089375
2008-06-01,72.5,54.5,64.0,0.0,46.5,55.0,1.0,0.0,0.0,18.0,15.016666666666667,0.5292506909821891,67.94642857142857,0.6284976032937178,0.18098214285714284,64.80357142857143,60.535714285714285,0.5655004890372376,0.5733127290348684,0.15526785714285715,0.089375
2008-06-02,85.5,58.5,72.0,7.0,52.5,60.5,0.0,7.0,0.0,27.0,15.016666666666667,0.5025619224417917,67.3125,0.6085480882642288,0.1494642857142857,67.94642857142857,64.80357142857143,0.6284976032937178,0.5655004890372376,0.18098214285714284,0.15526785714285715
2008-06-03,71.5,56.0,64.0,-2.0,56.5,58.5,1.5,0.5,0.72,15.5,15.05,0.7659609993015315,67.3125,0.6085480882642288,0.1494642857142857,67.94642857142857,64.80357142857143,0.6284976032937178,0.5655004890372376,0.18098214285714284,0.15526785714285715
2008-06-04,78.0,56.5,67.5,2.0,60.0,62.5,0.0,2.5,0.01,21.5,15.066666666666666,0.7689775723682019,67.3125,0.6085480882642288,0.1494642857142857,67.94642857142857,64.80357142857143,0.6284976032937178,0.5655004890372376,0.18098214285714284,0.15526785714285715
2008-06-05,87.5,64.0,76.0,9.0,68.5,71.5,0.0,11.0,0.43,23.5,15.1,0.7771084249831561,67.3125,0.6085480882642288,0.1494642857142857,67.94642857142857,64.80357142857143,0.6284976032937178,0.5655004890372376,0.18098214285714284,0.15526785714285715
2008-06-06,86.5,73.0,80.0,14.0,68.5,72.0,0.0,15.0,0.015,13.5,15.1,0.6800375961397565,67.3125,0.6085480882642288,0.1494642857142857,67.94642857142857,64.80357142857143,0.6284976032937178,0.5655004890372376,0.18098214285714284,0.15526785714285715
2008-06-07,84.5,70.5,77.5,11.0,71.0,73.0,0.0,12.5,0.09,14.0,15.116666666666667,0.8042461825643858,67.3125,0.6085480882642288,0.1494642857142857,67.94642857142857,64.80357142857143,0.6284976032937178,0.5655004890372376,0.18098214285714284,0.15526785714285715
2008-06-08,86.0,64.5,75.5,9.0,68.5,70.5,0.0,10.5,1.275,21.5,15.133333333333333,0.788999293244848,67.3125,0.6085480882642288,0.1494642857142857,67.94642857142857,64.80357142857143,0.6284976032937178,0.5655004890372376,0.18098214285714284,0.15526785714285715
2008-06-09,74.0,65.0,70.0,4.0,64.0,66.0,0.0,5.0,0.175,9.0,15.15,0.812657649987178,71.02678571428571,0.6073373343148031,0.13160714285714287,67.3125,67.94642857142857,0.6085480882642288,0.6284976032937178,0.1494642857142857,0.18098214285714284
2008-06-10,79.5,59.5,69.5,2.0,56.0,62.0,0.0,4.5,0.005,20.0,15.166666666666666,0.6217831986688205,71.02678571428571,0.6073373343148031,0.13160714285714287,67.3125,67.94642857142857,0.6085480882642288,0.6284976032937178,0.1494642857142857,0.18098214285714284
2008-06-11,86.0,63.5,75.0,7.0,55.5,64.0,0.0,10.0,0.0,22.5,15.166666666666666,0.5075835504751495,71.02678571428571,0.6073373343148031,0.13160714285714287,67.3125,67.94642857142857,0.6085480882642288,0.6284976032937178,0.1494642857142857,0.18098214285714284
2008-06-12,91.0,73.0,82.0,14.0,63.0,69.5,0.0,17.0,0.0,18.0,15.183333333333334,0.5261694111508529,71.02678571428571,0.6073373343148031,0.13160714285714287,67.3125,67.94642857142857,0.6085480882642288,0.6284976032937178,0.1494642857142857,0.18098214285714284
2008-06-13,82.0,65.5,74.0,6.0,62.5,66.0,0.0,9.0,0.29000000000000004,16.5,15.183333333333334,0.6733988565643028,71.02678571428571,0.6073373343148031,0.13160714285714287,67.3125,67.94642857142857,0.6085480882642288,0.6284976032937178,0.1494642857142857,0.18098214285714284
2008-06-14,84.0,60.0,72.5,4.0,52.5,61.5,0.0,7.5,0.0,24.0,15.2,0.4943577917646407,71.02678571428571,0.6073373343148031,0.13160714285714287,67.3125,67.94642857142857,0.6085480882642288,0.6284976032937178,0.1494642857142857,0.18098214285714284
2008-06-15,81.5,60.5,71.0,3.0,60.0,64.0,0.0,6.0,0.235,21.0,15.2,0.6819661499378517,71.02678571428571,0.6073373343148031,0.13160714285714287,67.3125,67.94642857142857,0.6085480882642288,0.6284976032937178,0.1494642857142857,0.18098214285714284
2008-06-16,73.0,59.5,66.5,-3.0,49.0,57.0,0.0,1.5,0.0,13.5,15.216666666666667,0.5328897746107686,73.47321428571429,0.6194327692130978,0.21267857142857144,71.02678571428571,67.3125,0.6073373343148031,0.6085480882642288,0.13160714285714287,0.1494642857142857
2008-06-17,76.0,55.5,66.0,-3.0,46.0,55.0,0.0,1.0,0.0,20.5,15.216666666666667,0.48427971482684956,73.47321428571429,0.6194327692130978,0.21267857142857144,71.02678571428571,67.3125,0.6073373343148031,0.6085480882642288,0.13160714285714287,0.1494642857142857
2008-06-18,76.0,57.0,67.0,-3.0,48.5,56.0,0.0,2.0,0.0,19.0,15.216666666666667,0.5140370838299502,73.47321428571429,0.6194327692130978,0.21267857142857144,71.02678571428571,67.3125,0.6073373343148031,0.6085480882642288,0.13160714285714287,0.1494642857142857
2008-06-19,80.5,53.5,67.5,-3.0,46.5,56.5,0.0,2.5,0.0,27.0,15.233333333333333,0.4685557599784862,73.47321428571429,0.6194327692130978,0.21267857142857144,71.02678571428571,67.3125,0.6073373343148031,0.6085480882642288,0.13160714285714287,0.1494642857142857
2008-06-20,82.5,59.0,71.0,0.0,52.5,59.5,0.0,6.0,0.065,23.5,15.233333333333333,0.520555445918626,73.47321428571429,0.6194327692130978,0.21267857142857144,71.02678571428571,67.3125,0.6073373343148031,0.6085480882642288,0.13160714285714287,0.1494642857142857
2008-06-21,82.5,61.5,72.5,2.0,52.5,61.0,0.0,7.5,0.01,21.0,15.233333333333333,0.4940507141771311,73.47321428571429,0.6194327692130978,0.21267857142857144,71.02678571428571,67.3125,0.6073373343148031,0.6085480882642288,0.13160714285714287,0.1494642857142857
2008-06-22,81.5,59.0,70.5,0.0,52.5,59.5,0.0,5.5,0.09,22.5,15.233333333333333,0.5287352552629854,73.47321428571429,0.6194327692130978,0.21267857142857144,71.02678571428571,67.3125,0.6073373343148031,0.6085480882642288,0.13160714285714287,0.1494642857142857
2008-06-23,76.5,56.5,67.0,-3.0,54.0,59.0,0.0,2.0,0.0,20.0,15.233333333333333,0.629933919705457,75.02678571428571,0.6134479333078539,0.09339285714285714,73.47321428571429,71.02678571428571,0.6194327692130978,0.6073373343148031,0.21267857142857144,0.13160714285714287
2008-06-24,82.0,56.0,69.5,-2.0,52.5,60.0,0.0,4.5,0.0,26.0,15.233333333333333,0.5474416091801062,75.02678571428571,0.6134479333078539,0.09339285714285714,73.47321428571429,71.02678571428571,0.6194327692130978,0.6073373343148031,0.21267857142857144,0.13160714285714287
2008-06-25,79.0,66.5,73.0,2.0,64.5,67.5,0.0,8.0,0.095,12.5,15.233333333333333,0.747069337969091,75.02678571428571,0.6134479333078539,0.09339285714285714,73.47321428571429,71.02678571428571,0.6194327692130978,0.6073373343148031,0.21267857142857144,0.13160714285714287
2008-06-26,86.5,70.5,78.5,7.0,66.5,70.5,0.0,13.5,0.0,16.0,15.216666666666667,0.666668697621051,75.02678571428571,0.6134479333078539,0.09339285714285714,73.47321428571429,71.02678571428571,0.6194327692130978,0.6073373343148031,0.21267857142857144,0.13160714285714287
2008-06-27,84.5,67.5,76.0,4.0,67.0,70.0,0.0,11.0,0.0,17.0,15.216666666666667,0.737325385959944,75.02678571428571,0.6134479333078539,0.09339285714285714,73.47321428571429,71.02678571428571,0.6194327692130978,0.6073373343148031,0.21267857142857144,0.13160714285714287
2008-06-28,83.5,65.0,74.5,3.0,55.0,63.0,0.0,9.5,0.02,18.5,15.2,0.5062320436218917,75.02678571428571,0.6134479333078539,0.09339285714285714,73.47321428571429,71.02678571428571,0.6194327692130978,0.6073373343148031,0.21267857142857144,0.13160714285714287
2008-06-29,76.0,60.5,68.5,-3.0,58.0,61.0,0.0,3.5,0.39999999999999997,15.5,15.2,0.6916212645242347,75.02678571428571,0.6134479333078539,0.09339285714285714,73.47321428571429,71.02678571428571,0.6194327692130978,0.6073373343148031,0.21267857142857144,0.13160714285714287
2008-06-30,80.5,59.0,70.0,-2.0,49.5,58.0,0.0,5.0,0.0,21.5,15.2,0.48134743549117176,75.19642857142857,0.5841482052497337,0.09017857142857143,75.02678571428571,73.47321428571429,0.6134479333078539,0.6194327692130978,0.09339285714285714,0.21267857142857144
2008-07-01,83.5,57.5,71.0,-1.0,50.5,60.0,0.0,6.0,0.0,26.0,15.183333333333334,0.4828556530807061,75.19642857142857,0.5841482052497337,0.09017857142857143,75.02678571428571,73.47321428571429,0.6134479333078539,0.6194327692130978,0.09339285714285714,0.21267857142857144
2008-07-02,88.0,63.0,75.5,3.0,62.0,66.5,0.0,10.5,0.16,25.0,15.183333333333334,0.6292428488449031,75.19642857142857,0.5841482052497337,0.09017857142857143,75.02678571428571,73.47321428571429,0.6134479333078539,0.6194327692130978,0.09339285714285714,0.21267857142857144
2008-07-03,71.0,57.0,64.0,-9.0,51.0,57.0,1.0,0.0,0.0,14.0,15.166666666666666,0.6265967870885204,75.19642857142857,0.5841482052497337,0.09017857142857143,75.02678571428571,73.47321428571429,0.6134479333078539,0.6194327692130978,0.09339285714285714,0.21267857142857144
2008-07-04,75.5,55.0,65.5,-8.0,50.0,57.5,0.5,1.0,0.0,20.5,15.133333333333333,0.5734504399099682,75.19642857142857,0.5841482052497337,0.09017857142857143,75.02678571428571,73.47321428571429,0.6134479333078539,0.6194327692130978,0.09339285714285714,0.21267857142857144
2008-07-05,79.5,55.5,67.5,-5.0,52.0,59.5,0.0,2.5,0.0,24.0,15.133333333333333,0.5754130783747171,75.19642857142857,0.5841482052497337,0.09017857142857143,75.02678571428571,73.47321428571429,0.6134479333078539,0.6194327692130978,0.09339285714285714,0.21267857142857144
2008-07-06,87.5,61.0,74.5,1.0,57.5,65.0,0.0,9.5,0.0,26.5,15.116666666666667,0.5544583880076057,75.19642857142857,0.5841482052497337,0.09017857142857143,75.02678571428571,73.47321428571429,0.6134479333078539,0.6194327692130978,0.09339285714285714,0.21267857142857144
2008-07-07,87.0,72.5,80.0,7.0,67.5,71.0,0.0,15.0,0.07,14.5,15.116666666666667,0.6570503522802427,75.94642857142857,0.5996984399202676,0.13258928571428572,75.19642857142857,75.02678571428571,0.5841482052497337,0.6134479333078539,0.09017857142857143,0.09339285714285714
2008-07-08,85.5,58.0,72.0,5.0,67.5,71.0,0.0,13.0,0.15500000000000003,27.5,15.083333333333334,0.8805894931238212,75.94642857142857,0.5996984399202676,0.13258928571428572,75.19642857142857,75.02678571428571,0.5841482052497337,0.6134479333078539,0.09017857142857143,0.09339285714285714
2008-07-09,85.0,67.0,76.0,3.0,55.0,63.5,0.0,11.0,0.0,18.0,15.066666666666666,0.4814198495381568,75.94642857142857,0.5996984399202676,0.13258928571428572,75.19642857142857,75.02678571428571,0.5841482052497337,0.6134479333078539,0.09017857142857143,0.09339285714285714
2008-07-10,83.0,64.0,73.5,0.0,62.5,66.5,0.0,8.5,0.575,19.0,15.066666666666666,0.6851219181591037,75.94642857142857,0.5996984399202676,0.13258928571428572,75.19642857142857,75.02678571428571,0.5841482052497337,0.6134479333078539,0.09017857142857143,0.09339285714285714
2008-07-11,88.5,64.0,76.5,3.0,65.0,69.0,0.0,11.5,0.185,24.5,15.033333333333333,0.6762021980849996,75.94642857142857,0.5996984399202676,0.13258928571428572,75.19642857142857,75.02678571428571,0.5841482052497337,0.6134479333078539,0.09017857142857143,0.09339285714285714
2008-07-12,82.0,65.5,74.0,0.0,63.5,66.5,0.0,9.0,0.69,16.5,15.016666666666667,0.6975301800212937,75.94642857142857,0.5996984399202676,0.13258928571428572,75.19642857142857,75.02678571428571,0.5841482052497337,0.6134479333078539,0.09017857142857143,0.09339285714285714
2008-07-13,79.0,61.5,70.5,-2.0,53.5,61.0,0.0,5.5,0.0,17.5,14.983333333333333,0.5485072574773919,75.94642857142857,0.5996984399202676,0.13258928571428572,75.19642857142857,75.02678571428571,0.5841482052497337,0.6134479333078539,0.09017857142857143,0.09339285714285714
2008-07-14,84.0,62.0,73.0,0.0,54.0,62.0,0.0,8.0,0.0,22.0,14.983333333333333,0.5132559536412609,76.95982142857143,0.6250143637156531,0.32848214285714283,75.94642857142857,75.19642857142857,0.5996984399202676,0.5841482052497337,0.13258928571428572,0.09017857142857143
2008-07-15,90.5,64.0,77.5,2.0,62.5,68.5,0.0,12.5,0.0,26.5,14.95,0.5995595791656744,76.95982142857143,0.6250143637156531,0.32848214285714283,75.94642857142857,75.19642857142857,0.5996984399202676,0.5841482052497337,0.13258928571428572,0.09017857142857143
2008-07-16,90.5,72.0,81.5,7.0,66.5,70.5,0.0,16.5,0.0,18.5,14.916666666666666,0.604284333027665,76.95982142857143,0.6250143637156531,0.32848214285714283,75.94642857142857,75.19642857142857,0.5996984399202676,0.5841482052497337,0.13258928571428572,0.09017857142857143
2008-07-17,89.5,72.5,81.0,6.0,66.0,71.0,0.0,16.0,0.0,17.0,14.9,0.6040119568644756,76.95982142857143,0.6250143637156531,0.32848214285714283,75.94642857142857,75.19642857142857,0.5996984399202676,0.5841482052497337,0.13258928571428572,0.09017857142857143
2008-07-18,88.5,73.5,81.0,6.0,67.5,71.5,0.0,16.0,0.02,15.0,14.866666666666667,0.6366378508176329,76.95982142857143,0.6250143637156531,0.32848214285714283,75.94642857142857,75.19642857142857,0.5996984399202676,0.5841482052497337,0.13258928571428572,0.09017857142857143
2008-07-19,79.0,68.5,74.0,-1.0,69.0,70.0,0.0,9.0,1.415,10.5,14.833333333333334,0.8439770225901246,76.95982142857143,0.6250143637156531,0.32848214285714283,75.94642857142857,75.19642857142857,0.5996984399202676,0.5841482052497337,0.13258928571428572,0.09017857142857143
2008-07-20,86.0,68.0,77.0,3.0,68.0,71.0,0.0,12.0,0.585,18.0,14.833333333333334,0.7378055835142727,76.95982142857143,0.6250143637156531,0.32848214285714283,75.94642857142857,75.19642857142857,0.5996984399202676,0.5841482052497337,0.13258928571428572,0.09017857142857143
2008-07-21,83.5,69.0,76.5,2.0,65.5,68.5,0.0,11.5,0.13,14.5,14.8,0.6879739620874827,74.78571428571429,0.6222502710550828,0.07401785714285714,76.95982142857143,75.94642857142857,0.6250143637156531,0.5996984399202676,0.32848214285714283,0.13258928571428572
2008-07-22,76.0,64.5,70.5,-4.0,60.0,64.0,0.0,5.5,0.03,11.5,14.766666666666667,0.6937487859317979,74.78571428571429,0.6222502710550828,0.07401785714285714,76.95982142857143,75.94642857142857,0.6250143637156531,0.5996984399202676,0.32848214285714283,0.13258928571428572
2008-07-23,81.0,60.0,71.0,-3.0,52.0,60.5,0.0,6.0,0.0,21.0,14.733333333333333,0.5103296962086151,74.78571428571429,0.6222502710550828,0.07401785714285714,76.95982142857143,75.94642857142857,0.6250143637156531,0.5996984399202676,0.32848214285714283,0.13258928571428572
2008-07-24,82.0,59.5,71.0,-3.0,52.5,61.0,0.0,6.0,0.0,22.5,14.7,0.5198927476683355,74.78571428571429,0.6222502710550828,0.07401785714285714,76.95982142857143,75.94642857142857,0.6250143637156531,0.5996984399202676,0.32848214285714283,0.13258928571428572
2008-07-25,83.0,63.0,73.5,-2.0,63.0,67.0,0.0,8.5,0.0,20.0,14.666666666666666,0.697872718002746,74.78571428571429,0.6222502710550828,0.07401785714285714,76.95982142857143,75.94642857142857,0.6250143637156531,0.5996984399202676,0.32848214285714283,0.13258928571428572
2008-07-26,84.5,66.0,75.5,1.0,58.0,65.5,0.0,10.5,0.0,18.5,14.65,0.5456840446946618,74.78571428571429,0.6222502710550828,0.07401785714285714,76.95982142857143,75.94642857142857,0.6250143637156531,0.5996984399202676,0.32848214285714283,0.13258928571428572
2008-07-27,83.0,62.5,73.0,-1.0,58.0,64.5,0.0,8.0,0.0,20.5,14.616666666666667,0.5933165322729387,74.78571428571429,0.6222502710550828,0.07401785714285714,76.95982142857143,75.94642857142857,0.6250143637156531,0.5996984399202676,0.32848214285714283,0.13258928571428572
2008-07-28,84.5,68.0,76.5,2.0,63.0,67.5,0.0,11.5,0.0,16.5,14.583333333333334,0.6304672368242434,75.74107142857143,0.6253482938868892,0.12776785714285716,74.78571428571429,76.95982142857143,0.6222502710550828,0.6250143637156531,0.07401785714285714,0.32848214285714283
2008-07-29,88.5,67.5,78.5,3.0,67.0,70.5,0.0,13.5,0.14,21.0,14.55,0.6792389058988695,75.74107142857143,0.6253482938868892,0.12776785714285716,74.78571428571429,76.95982142857143,0.6222502710550828,0.6250143637156531,0.07401785714285714,0.32848214285714283
2008-07-30,89.5,72.0,81.0,7.0,66.0,70.5,0.0,16.0,0.0,17.5,14.516666666666667,0.6039699111883345,75.74107142857143,0.6253482938868892,0.12776785714285716,74.78571428571429,76.95982142857143,0.6222502710550828,0.6250143637156531,0.07401785714285714,0.32848214285714283
2008-07-31,89.0,71.5,80.5,7.0,68.0,71.0,0.0,15.5,0.32,17.5,14.483333333333333,0.6583243841276486,75.74107142857143,0.6253482938868892,0.12776785714285716,74.78571428571429,76.95982142857143,0.6222502710550828,0.6250143637156531,0.07401785714285714,0.32848214285714283
2008-08-01,89.0,70.0,80.0,6.0,68.5,72.5,0.0,15.0,0.525,19.0,14.433333333333334,0.6800655164615523,75.74107142857143,0.6253482938868892,0.12776785714285716,74.78571428571429,76.95982142857143,0.6222502710550828,0.6250143637156531,0.07401785714285714,0.32848214285714283
2008-08-02,80.5,66.5,73.5,0.0,59.5,65.0,0.0,8.5,0.0,14.0,14.4,0.6156039697878822,75.74107142857143,0.6253482938868892,0.12776785714285716,74.78571428571429,76.95982142857143,0.6222502710550828,0.6250143637156531,0.07401785714285714,0.32848214285714283
2008-08-03,84.5,62.0,73.5,0.0,61.0,66.5,0.0,8.5,0.0,22.5,14.366666666666667,0.6494558051040644,75.74107142857143,0.6253482938868892,0.12776785714285716,74.78571428571429,76.95982142857143,0.6222502710550828,0.6250143637156531,0.07401785714285714,0.32848214285714283
2008-08-04,87.5,69.5,79.0,6.0,68.5,70.5,0.0,14.0,1.51,18.0,14.333333333333334,0.7027243261373306,75.29464285714286,0.6371565603319328,0.14366071428571428,75.74107142857143,74.78571428571429,0.6253482938868892,0.6222502710550828,0.12776785714285716,0.07401785714285714
2008-08-05,87.5,70.0,79.0,5.0,68.0,71.5,0.0,14.0,0.04,17.5,14.3,0.6906520358835078,75.29464285714286,0.6371565603319328,0.14366071428571428,75.74107142857143,74.78571428571429,0.6253482938868892,0.6222502710550828,0.12776785714285716,0.07401785714285714
2008-08-06,84.0,67.0,76.0,3.0,60.0,66.0,0.0,11.0,0.005,17.0,14.266666666666667,0.5763777364205576,75.29464285714286,0.6371565603319328,0.14366071428571428,75.74107142857143,74.78571428571429,0.6253482938868892,0.6222502710550828,0.12776785714285716,0.07401785714285714
2008-08-07,81.5,63.5,72.5,0.0,56.5,63.0,0.0,7.5,0.005,18.0,14.216666666666667,0.5720049067669771,75.29464285714286,0.6371565603319328,0.14366071428571428,75.74107142857143,74.78571428571429,0.6253482938868892,0.6222502710550828,0.12776785714285716,0.07401785714285714
2008-08-08,78.5,63.5,71.0,-2.0,54.0,61.0,0.0,6.0,0.0,15.0,14.183333333333334,0.5492109027968257,75.29464285714286,0.6371565603319328,0.14366071428571428,75.74107142857143,74.78571428571429,0.6253482938868892,0.6222502710550828,0.12776785714285716,0.07401785714285714
2008-08-09,79.0,61.5,70.5,-2.0,58.0,62.5,0.0,5.5,0.0,17.5,14.15,0.6458805343335503,75.29464285714286,0.6371565603319328,0.14366071428571428,75.74107142857143,74.78571428571429,0.6253482938868892,0.6222502710550828,0.12776785714285716,0.07401785714285714
2008-08-10,74.0,59.5,67.0,-7.0,52.5,58.5,0.0,2.0,0.0,14.5,14.1,0.596327262153077,75.29464285714286,0.6371565603319328,0.14366071428571428,75.74107142857143,74.78571428571429,0.6253482938868892,0.6222502710550828,0.12776785714285716,0.07401785714285714
2008-08-11,76.5,59.5,68.0,-5.0,57.0,61.5,0.0,3.0,0.0,17.0,14.066666666666666,0.6786222708882689,71.97321428571429,0.6337947822840733,0.11964285714285715,75.29464285714286,75.74107142857143,0.6371565603319328,0.6253482938868892,0.14366071428571428,0.12776785714285716
2008-08-12,77.0,61.5,69.5,-4.0,57.0,62.0,0.0,4.5,0.0,15.5,14.033333333333333,0.6446779744195597,71.97321428571429,0.6337947822840733,0.11964285714285715,75.29464285714286,75.74107142857143,0.6371565603319328,0.6253482938868892,0.14366071428571428,0.12776785714285716
