date,species,latitude,longitude,wnvpresent,tmax,tmin,tavg,depart,dewpoint,wetbulb,heat,cool,preciptotal,temp_fluct,daylight,relative_hum,tavg_weekly,relative_hum_weekly,preciptotal_weekly,tavg_weekly_lag1,tavg_weekly_lag2,relative_hum_weekly_lag1,relative_hum_weekly_lag2,preciptotal_weekly_lag1,preciptotal_weekly_lag2
2007-06-26,SALINARIUS,41.95469,-87.800991,0,91.5,71.5,81.5,10.0,69.0,72.0,0.0,16.5,0.08,20.0,15.216666666666667,0.6587568107356103,76.63194444444444,0.6271757276150323,0.12485119047619048,72.25451807228916,67.07320872274143,0.6867470879155753,0.6125752112020152,0.8351204819277108,0.0
2007-06-26,PIPIENS/RESTUANS,41.994991,-87.769279,0,91.5,71.5,81.5,10.0,69.0,72.0,0.0,16.5,0.08,20.0,15.216666666666667,0.6587568107356103,76.63194444444444,0.6271757276150323,0.12485119047619048,72.25451807228916,67.07320872274143,0.6867470879155753,0.6125752112020152,0.8351204819277108,0.0
2007-06-26,RESTUANS,41.994991,-87.769279,0,91.5,71.5,81.5,10.0,69.0,72.0,0.0,16.5,0.08,20.0,15.216666666666667,0.6587568107356103,76.63194444444444,0.6271757276150323,0.12485119047619048,72.25451807228916,67.07320872274143,0.6867470879155753,0.6125752112020152,0.8351204819277108,0.0
2007-06-26,RESTUANS,41.974089,-87.824812,0,91.5,71.5,81.5,10.0,69.0,72.0,0.0,16.5,0.08,20.0,15.216666666666667,0.6587568107356103,76.63194444444444,0.6271757276150323,0.12485119047619048,72.25451807228916,67.07320872274143,0.6867470879155753,0.6125752112020152,0.8351204819277108,0.0
2007-06-26,PIPIENS/RESTUANS,41.9216,-87.666455,0,91.5,71.5,81.5,10.0,69.0,72.0,0.0,16.5,0.08,20.0,15.216666666666667,0.6587568107356103,76.63194444444444,0.6271757276150323,0.12485119047619048,72.25451807228916,67.07320872274143,0.6867470879155753,0.6125752112020152,0.8351204819277108,0.0
2007-06-26,RESTUANS,41.9216,-87.666455,0,91.5,71.5,81.5,10.0,69.0,72.0,0.0,16.5,0.08,20.0,15.216666666666667,0.6587568107356103,76.63194444444444,0.6271757276150323,0.12485119047619048,72.25451807228916,67.07320872274143,0.6867470879155753,0.6125752112020152,0.8351204819277108,0.0
2007-06-26,PIPIENS/RESTUANS,41.891118,-87.654491,0,91.5,71.5,81.5,10.0,69.0,72.0,0.0,16.5,0.08,20.0,15.216666666666667,0.6587568107356103,76.63194444444444,0.6271757276150323,0.12485119047619048,72.25451807228916,67.07320872274143,0.6867470879155753,0.6125752112020152,0.8351204819277108,0.0
2007-06-26,RESTUANS,41.891118,-87.654491,0,91.5,71.5,81.5,10.0,69.0,72.0,0.0,16.5,0.08,20.0,15.216666666666667,0.6587568107356103,76.63194444444444,0.6271757276150323,0.12485119047619048,72.25451807228916,67.07320872274143,0.6867470879155753,0.6125752112020152,0.8351204819277108,0.0
2007-06-26,PIPIENS/RESTUANS,41.867108,-87.654224,0,91.5,71.5,81.5,10.0,69.0,72.0,0.0,16.5,0.08,20.0,15.216666666666667,0.6587568107356103,76.63194444444444,0.6271757276150323,0.12485119047619048,72.25451807228916,67.07320872274143,0.6867470879155753,0.6125752112020152,0.8351204819277108,0.0
2007-06-26,RESTUANS,41.896282,-87.655232,0,91.5,71.5,81.5,10.0,69.0,72.0,0.0,16.5,0.08,20.0,15.216666666666667,0.6587568107356103,76.63194444444444,0.6271757276150323,0.12485119047619048,72.25451807228916,67.07320872274143,0.6867470879155753,0.6125752112020152,0.8351204819277108,0.0
2007-06-26,RESTUANS,41.919343,-87.694259,0,91.5,71.5,81.5,10.0,69.0,72.0,0.0,16.5,0.08,20.0,15.216666666666667,0.6587568107356103,76.63194444444444,0.6271757276150323,0.12485119047619048,72.25451807228916,67.07320872274143,0.6867470879155753,0.6125752112020152,0.8351204819277108,0.0
2007-06-26,PIPIENS/RESTUANS,41.688324,-87.676709,0,91.5,71.5,81.5,10.0,69.0,72.0,0.0,16.5,0.08,20.0,15.216666666666667,0.6587568107356103,76.63194444444444,0.6271757276150323,0.12485119047619048,72.25451807228916,67.07320872274143,0.6867470879155753,0.6125752112020152,0.8351204819277108,0.0
2007-06-26,PIPIENS/RESTUANS,41.688324,-87.676709,0,91.5,71.5,81.5,10.0,69.0,72.0,0.0,16.5,0.08,20.0,15.216666666666667,0.6587568107356103,76.63194444444444,0.6271757276150323,0.12485119047619048,72.25451807228916,67.07320872274143,0.6867470879155753,0.6125752112020152,0.8351204819277108,0.0
2007-06-26,RESTUANS,41.688324,-87.676709,0,91.5,71.5,81.5,10.0,69.0,72.0,0.0,16.5,0.08,20.0,15.216666666666667,0.6587568107356103,76.63194444444444,0.6271757276150323,0.12485119047619048,72.25451807228916,67.07320872274143,0.6867470879155753,0.6125752112020152,0.8351204819277108,0.0
2007-06-26,RESTUANS,41.731922,-87.677512,0,91.5,71.5,81.5,10.0,69.0,72.0,0.0,16.5,0.08,20.0,15.216666666666667,0.6587568107356103,76.63194444444444,0.6271757276150323,0.12485119047619048,72.25451807228916,67.07320872274143,0.6867470879155753,0.6125752112020152,0.8351204819277108,0.0
2007-06-26,PIPIENS/RESTUANS,41.891126,-87.61156,0,91.5,71.5,81.5,10.0,69.0,72.0,0.0,16.5,0.08,20.0,15.216666666666667,0.6587568107356103,76.63194444444444,0.6271757276150323,0.12485119047619048,72.25451807228916,67.07320872274143,0.6867470879155753,0.6125752112020152,0.8351204819277108,0.0
2007-06-26,RESTUANS,41.891126,-87.61156,0,91.5,71.5,81.5,10.0,69.0,72.0,0.0,16.5,0.08,20.0,15.216666666666667,0.6587568107356103,76.63194444444444,0.6271757276150323,0.12485119047619048,72.25451807228916,67.07320872274143,0.6867470879155753,0.6125752112020152,0.8351204819277108,0.0
2007-06-26,PIPIENS/RESTUANS,41.999129,-87.795585,0,91.5,71.5,81.5,10.0,69.0,72.0,0.0,16.5,0.08,20.0,15.216666666666667,0.6587568107356103,76.63194444444444,0.6271757276150323,0.12485119047619048,72.25451807228916,67.07320872274143,0.6867470879155753,0.6125752112020152,0.8351204819277108,0.0
2007-06-26,RESTUANS,41.999129,-87.795585,0,91.5,71.5,81.5,10.0,69.0,72.0,0.0,16.5,0.08,20.0,15.216666666666667,0.6587568107356103,76.63194444444444,0.6271757276150323,0.12485119047619048,72.25451807228916,67.07320872274143,0.6867470879155753,0.6125752112020152,0.8351204819277108,0.0
2007-06-26,PIPIENS/RESTUANS,42.01743,-87.687769,0,91.5,71.5,81.5,10.0,69.0,72.0,0.0,16.5,0.08,20.0,15.216666666666667,0.6587568107356103,76.63194444444444,0.6271757276150323,0.12485119047619048,72.25451807228916,67.07320872274143,0.6867470879155753,0.6125752112020152,0.8351204819277108,0.0
2007-06-26,RESTUANS,42.01743,-87.687769,0,91.5,71.5,81.5,10.0,69.0,72.0,0.0,16.5,0.08,20.0,15.216666666666667,0.6587568107356103,76.63194444444444,0.6271757276150323,0.12485119047619048,72.25451807228916,67.07320872274143,0.6867470879155753,0.6125752112020152,0.8351204819277108,0.0
2007-06-26,PIPIENS/RESTUANS,41.944869,-87.832763,0,91.5,71.5,81.5,10.0,69.0,72.0,0.0,16.5,0.08,20.0,15.216666666666667,0.6587568107356103,76.63194444444444,0.6271757276150323,0.12485119047619048,72.25451807228916,67.07320872274143,0.6867470879155753,0.6125752112020152,0.8351204819277108,0.0
2007-06-26,RESTUANS,41.944869,-87.832763,0,91.5,71.5,81.5,10.0,69.0,72.0,0.0,16.5,0.08,20.0,15.216666666666667,0.6587568107356103,76.63194444444444,0.6271757276150323,0.12485119047619048,72.25451807228916,67.07320872274143,0.6867470879155753,0.6125752112020152,0.8351204819277108,0.0
2007-06-26,PIPIENS/RESTUANS,42.011601,-87.811506,0,91.5,71.5,81.5,10.0,69.0,72.0,0.0,16.5,0.08,20.0,15.216666666666667,0.6587568107356103,76.63194444444444,0.6271757276150323,0.12485119047619048,72.25451807228916,67.07320872274143,0.6867470879155753,0.6125752112020152,0.8351204819277108,0.0
2007-06-26,RESTUANS,42.011601,-87.811506,0,91.5,71.5,81.5,10.0,69.0,72.0,0.0,16.5,0.08,20.0,15.216666666666667,0.6587568107356103,76.63194444444444,0.6271757276150323,0.12485119047619048,72.25451807228916,67.07320872274143,0.6867470879155753,0.6125752112020152,0.8351204819277108,0.0
2007-06-26,RESTUANS,41.94983,-87.698457,0,91.5,71.5,81.5,10.0,69.0,72.0,0.0,16.5,0.08,20.0,15.216666666666667,0.6587568107356103,76.63194444444444,0.6271757276150323,0.12485119047619048,72.25451807228916,67.07320872274143,0.6867470879155753,0.6125752112020152,0.8351204819277108,0.0
2007-06-26,PIPIENS/RESTUANS,41.979243,-87.750938,0,91.5,71.5,81.5,10.0,69.0,72.0,0.0,16.5,0.08,20.0,15.216666666666667,0.6587568107356103,76.63194444444444,0.6271757276150323,0.12485119047619048,72.25451807228916,67.07320872274143,0.6867470879155753,0.6125752112020152,0.8351204819277108,0.0
2007-06-26,PIPIENS/RESTUANS,41.986921,-87.689778,0,91.5,71.5,81.5,10.0,69.0,72.0,0.0,16.5,0.08,20.0,15.216666666666667,0.6587568107356103,76.63194444444444,0.6271757276150323,0.12485119047619048,72.25451807228916,67.07320872274143,0.6867470879155753,0.6125752112020152,0.8351204819277108,0.0
2007-06-26,RESTUANS,41.986921,-87.689778,0,91.5,71.5,81.5,10.0,69.0,72.0,0.0,16.5,0.08,20.0,15.216666666666667,0.6587568107356103,76.63194444444444,0.6271757276150323,0.12485119047619048,72.25451807228916,67.07320872274143,0.6867470879155753,0.6125752112020152,0.8351204819277108,0.0
2007-06-26,PIPIENS/RESTUANS,41.906638,-87.701431,0,91.5,71.5,81.5,10.0,69.0,72.0,0.0,16.5,0.08,20.0,15.216666666666667,0.6587568107356103,76.63194444444444,0.6271757276150323,0.12485119047619048,72.25451807228916,67.07320872274143,0.6867470879155753,0.6125752112020152,0.8351204819277108,0.0
2007-06-26,RESTUANS,41.906638,-87.701431,0,91.5,71.5,81.5,10.0,69.0,72.0,0.0,16.5,0.08,20.0,15.216666666666667,0.6587568107356103,76.63194444444444,0.6271757276150323,0.12485119047619048,72.25451807228916,67.07320872274143,0.6867470879155753,0.6125752112020152,0.8351204819277108,0.0
2007-06-26,PIPIENS/RESTUANS,41.868077,-87.666901,0,91.5,71.5,81.5,10.0,69.0,72.0,0.0,16.5,0.08,20.0,15.216666666666667,0.6587568107356103,76.63194444444444,0.6271757276150323,0.12485119047619048,72.25451807228916,67.07320872274143,0.6867470879155753,0.6125752112020152,0.8351204819277108,0.0
2007-06-26,RESTUANS,41.868077,-87.666901,0,91.5,71.5,81.5,10.0,69.0,72.0,0.0,16.5,0.08,20.0,15.216666666666667,0.6587568107356103,76.63194444444444,0.6271757276150323,0.12485119047619048,72.25451807228916,67.07320872274143,0.6867470879155753,0.6125752112020152,0.8351204819277108,0.0
2007-06-26,PIPIENS,41.868077,-87.666901,0,91.5,71.5,81.5,10.0,69.0,72.0,0.0,16.5,0.08,20.0,15.216666666666667,0.6587568107356103,76.63194444444444,0.6271757276150323,0.12485119047619048,72.25451807228916,67.07320872274143,0.6867470879155753,0.6125752112020152,0.8351204819277108,0.0
2007-06-26,PIPIENS/RESTUANS,41.662014,-87.724608,0,91.5,71.5,81.5,10.0,69.0,72.0,0.0,16.5,0.08,20.0,15.216666666666667,0.6587568107356103,76.63194444444444,0.6271757276150323,0.12485119047619048,72.25451807228916,67.07320872274143,0.6867470879155753,0.6125752112020152,0.8351204819277108,0.0
2007-06-26,RESTUANS,41.662014,-87.724608,0,91.5,71.5,81.5,10.0,69.0,72.0,0.0,16.5,0.08,20.0,15.216666666666667,0.6587568107356103,76.63194444444444,0.6271757276150323,0.12485119047619048,72.25451807228916,67.07320872274143,0.6867470879155753,0.6125752112020152,0.8351204819277108,0.0
2007-06-26,PIPIENS,41.662014,-87.724608,0,91.5,71.5,81.5,10.0,69.0,72.0,0.0,16.5,0.08,20.0,15.216666666666667,0.6587568107356103,76.63194444444444,0.6271757276150323,0.12485119047619048,72.25451807228916,67.07320872274143,0.6867470879155753,0.6125752112020152,0.8351204819277108,0.0
2007-06-26,PIPIENS/RESTUANS,41.961743,-87.76007,0,91.5,71.5,81.5,10.0,69.0,72.0,0.0,16.5,0.08,20.0,15.216666666666667,0.6587568107356103,76.63194444444444,0.6271757276150323,0.12485119047619048,72.25451807228916,67.07320872274143,0.6867470879155753,0.6125752112020152,0.8351204819277108,0.0
2007-06-26,RESTUANS,41.961743,-87.76007,0,91.5,71.5,81.5,10.0,69.0,72.0,0.0,16.5,0.08,20.0,15.216666666666667,0.6587568107356103,76.63194444444444,0.6271757276150323,0.12485119047619048,72.25451807228916,67.07320872274143,0.6867470879155753,0.6125752112020152,0.8351204819277108,0.0
2007-06-26,RESTUANS,41.953067,-87.776792,0,91.5,71.5,81.5,10.0,69.0,72.0,0.0,16.5,0.08,20.0,15.216666666666667,0.6587568107356103,76.63194444444444,0.6271757276150323,0.12485119047619048,72.25451807228916,67.07320872274143,0.6867470879155753,0.6125752112020152,0.8351204819277108,0.0
2007-06-26,RESTUANS,41.878114,-87.629798,0,91.5,71.5,81.5,10.0,69.0,72.0,0.0,16.5,0.08,20.0,15.216666666666667,0.6587568107356103,76.63194444444444,0.6271757276150323,0.12485119047619048,72.25451807228916,67.07320872274143,0.6867470879155753,0.6125752112020152,0.8351204819277108,0.0
2007-06-26,RESTUANS,41.958271,-87.702575,0,91.5,71.5,81.5,10.0,69.0,72.0,0.0,16.5,0.08,20.0,15.216666666666667,0.6587568107356103,76.63194444444444,0.6271757276150323,0.12485119047619048,72.25451807228916,67.07320872274143,0.6867470879155753,0.6125752112020152,0.8351204819277108,0.0
2007-06-26,RESTUANS,41.932094,-87.700117,0,91.5,71.5,81.5,10.0,69.0,72.0,0.0,16.5,0.08,20.0,15.216666666666667,0.6587568107356103,76.63194444444444,0.6271757276150323,0.12485119047619048,72.25451807228916,67.07320872274143,0.6867470879155753,0.6125752112020152,0.8351204819277108,0.0
2007-06-26,RESTUANS,42.006858,-87.675919,0,91.5,71.5,81.5,10.0,69.0,72.0,0.0,16.5,0.08,20.0,15.216666666666667,0.6587568107356103,76.63194444444444,0.6271757276150323,0.12485119047619048,72.25451807228916,67.07320872274143,0.6867470879155753,0.6125752112020152,0.8351204819277108,0.0
2007-06-26,PIPIENS/RESTUANS,41.916265,-87.800515,0,91.5,71.5,81.5,10.0,69.0,72.0,0.0,16.5,0.08,20.0,15.216666666666667,0.6587568107356103,76.63194444444444,0.6271757276150323,0.12485119047619048,72.25451807228916,67.07320872274143,0.6867470879155753,0.6125752112020152,0.8351204819277108,0.0
2007-06-26,RESTUANS,41.916265,-87.800515,0,91.5,71.5,81.5,10.0,69.0,72.0,0.0,16.5,0.08,20.0,15.216666666666667,0.6587568107356103,76.63194444444444,0.6271757276150323,0.12485119047619048,72.25451807228916,67.07320872274143,0.6867470879155753,0.6125752112020152,0.8351204819277108,0.0
2007-06-26,PIPIENS/RESTUANS,41.682587,-87.707973,0,91.5,71.5,81.5,10.0,69.0,72.0,0.0,16.5,0.08,20.0,15.216666666666667,0.6587568107356103,76.63194444444444,0.6271757276150323,0.12485119047619048,72.25451807228916,67.07320872274143,0.6867470879155753,0.6125752112020152,0.8351204819277108,0.0
2007-06-26,RESTUANS,41.682587,-87.707973,0,91.5,71.5,81.5,10.0,69.0,72.0,0.0,16.5,0.08,20.0,15.216666666666667,0.6587568107356103,76.63194444444444,0.6271757276150323,0.12485119047619048,72.25451807228916,67.07320872274143,0.6867470879155753,0.6125752112020152,0.8351204819277108,0.0
2007-06-26,RESTUANS,41.963976,-87.69181,0,91.5,71.5,81.5,10.0,69.0,72.0,0.0,16.5,0.08,20.0,15.216666666666667,0.6587568107356103,76.63194444444444,0.6271757276150323,0.12485119047619048,72.25451807228916,67.07320872274143,0.6867470879155753,0.6125752112020152,0.8351204819277108,0.0
2007-06-26,PIPIENS/RESTUANS,41.953705,-87.733974,0,91.5,71.5,81.5,10.0,69.0,72.0,0.0,16.5,0.08,20.0,15.216666666666667,0.6587568107356103,76.63194444444444,0.6271757276150323,0.12485119047619048,72.25451807228916,67.07320872274143,0.6867470879155753,0.6125752112020152,0.8351204819277108,0.0
2007-06-26,RESTUANS,41.964242,-87.757639,0,91.5,71.5,81.5,10.0,69.0,72.0,0.0,16.5,0.08,20.0,15.216666666666667,0.6587568107356103,76.63194444444444,0.6271757276150323,0.12485119047619048,72.25451807228916,67.07320872274143,0.6867470879155753,0.6125752112020152,0.8351204819277108,0.0
2007-06-26,PIPIENS/RESTUANS,41.990284,-87.797127,0,91.5,71.5,81.5,10.0,69.0,72.0,0.0,16.5,0.08,20.0,15.216666666666667,0.6587568107356103,76.63194444444444,0.6271757276150323,0.12485119047619048,72.25451807228916,67.07320872274143,0.6867470879155753,0.6125752112020152,0.8351204819277108,0.0
2007-06-26,RESTUANS,41.990284,-87.797127,0,91.5,71.5,81.5,10.0,69.0,72.0,0.0,16.5,0.08,20.0,15.216666666666667,0.6587568107356103,76.63194444444444,0.6271757276150323,0.12485119047619048,72.25451807228916,67.07320872274143,0.6867470879155753,0.6125752112020152,0.8351204819277108,0.0
2007-06-26,RESTUANS,42.008314,-87.777921,0,91.5,71.5,81.5,10.0,69.0,72.0,0.0,16.5,0.08,20.0,15.216666666666667,0.6587568107356103,76.63194444444444,0.6271757276150323,0.12485119047619048,72.25451807228916,67.07320872274143,0.6867470879155753,0.6125752112020152,0.8351204819277108,0.0
2007-06-26,PIPIENS/RESTUANS,41.991429,-87.747113,0,91.5,71.5,81.5,10.0,69.0,72.0,0.0,16.5,0.08,20.0,15.216666666666667,0.6587568107356103,76.63194444444444,0.6271757276150323,0.12485119047619048,72.25451807228916,67.07320872274143,0.6867470879155753,0.6125752112020152,0.8351204819277108,0.0
2007-06-26,RESTUANS,41.843811,-87.686763,0,91.5,71.5,81.5,10.0,69.0,72.0,0.0,16.5,0.08,20.0,15.216666666666667,0.6587568107356103,76.63194444444444,0.6271757276150323,0.12485119047619048,72.25451807228916,67.07320872274143,0.6867470879155753,0.6125752112020152,0.8351204819277108,0.0
2007-06-26,RESTUANS,41.921177,-87.79518,0,91.5,71.5,81.5,10.0,69.0,72.0,0.0,16.5,0.08,20.0,15.216666666666667,0.6587568107356103,76.63194444444444,0.6271757276150323,0.12485119047619048,72.25451807228916,67.07320872274143,0.6867470879155753,0.6125752112020152,0.8351204819277108,0.0
2007-06-26,PIPIENS/RESTUANS,41.852652,-87.719887,0,91.5,71.5,81.5,10.0,69.0,72.0,0.0,16.5,0.08,20.0,15.216666666666667,0.6587568107356103,76.63194444444444,0.6271757276150323,0.12485119047619048,72.25451807228916,67.07320872274143,0.6867470879155753,0.6125752112020152,0.8351204819277108,0.0
2007-06-26,RESTUANS,41.852652,-87.719887,0,91.5,71.5,81.5,10.0,69.0,72.0,0.0,16.5,0.08,20.0,15.216666666666667,0.6587568107356103,76.63194444444444,0.6271757276150323,0.12485119047619048,72.25451807228916,67.07320872274143,0.6867470879155753,0.6125752112020152,0.8351204819277108,0.0
2007-06-26,RESTUANS,41.857402,-87.694991,0,91.5,71.5,81.5,10.0,69.0,72.0,0.0,16.5,0.08,20.0,15.216666666666667,0.6587568107356103,76.63194444444444,0.6271757276150323,0.12485119047619048,72.25451807228916,67.07320872274143,0.6867470879155753,0.6125752112020152,0.8351204819277108,0.0
2007-06-26,PIPIENS/RESTUANS,41.868142,-87.696269,0,91.5,71.5,81.5,10.0,69.0,72.0,0.0,16.5,0.08,20.0,15.216666666666667,0.6587568107356103,76.63194444444444,0.6271757276150323,0.12485119047619048,72.25451807228916,67.07320872274143,0.6867470879155753,0.6125752112020152,0.8351204819277108,0.0
2007-06-26,RESTUANS,41.868142,-87.696269,0,91.5,71.5,81.5,10.0,69.0,72.0,0.0,16.5,0.08,20.0,15.216666666666667,0.6587568107356103,76.63194444444444,0.6271757276150323,0.12485119047619048,72.25451807228916,67.07320872274143,0.6867470879155753,0.6125752112020152,0.8351204819277108,0.0
2007-06-26,PIPIENS/RESTUANS,41.846283,-87.656913,0,91.5,71.5,81.5,10.0,69.0,72.0,0.0,16.5,0.08,20.0,15.216666666666667,0.6587568107356103,76.63194444444444,0.6271757276150323,0.12485119047619048,72.25451807228916,67.07320872274143,0.6867470879155753,0.6125752112020152,0.8351204819277108,0.0
2007-06-26,RESTUANS,41.721474,-87.648064,0,91.5,71.5,81.5,10.0,69.0,72.0,0.0,16.5,0.08,20.0,15.216666666666667,0.6587568107356103,76.63194444444444,0.6271757276150323,0.12485119047619048,72.25451807228916,67.07320872274143,0.6867470879155753,0.6125752112020152,0.8351204819277108,0.0
2007-06-26,PIPIENS,41.869107,-87.696293,0,91.5,71.5,81.5,10.0,69.0,72.0,0.0,16.5,0.08,20.0,15.216666666666667,0.6587568107356103,76.63194444444444,0.6271757276150323,0.12485119047619048,72.25451807228916,67.07320872274143,0.6867470879155753,0.6125752112020152,0.8351204819277108,0.0
2007-06-26,PIPIENS/RESTUANS,41.719059,-87.675088,0,91.5,71.5,81.5,10.0,69.0,72.0,0.0,16.5,0.08,20.0,15.216666666666667,0.6587568107356103,76.63194444444444,0.6271757276150323,0.12485119047619048,72.25451807228916,67.07320872274143,0.6867470879155753,0.6125752112020152,0.8351204819277108,0.0
2007-06-26,RESTUANS,41.719059,-87.675088,0,91.5,71.5,81.5,10.0,69.0,72.0,0.0,16.5,0.08,20.0,15.216666666666667,0.6587568107356103,76.63194444444444,0.6271757276150323,0.12485119047619048,72.25451807228916,67.07320872274143,0.6867470879155753,0.6125752112020152,0.8351204819277108,0.0
2007-06-26,RESTUANS,41.966987,-87.674677,0,91.5,71.5,81.5,10.0,69.0,72.0,0.0,16.5,0.08,20.0,15.216666666666667,0.6587568107356103,76.63194444444444,0.6271757276150323,0.12485119047619048,72.25451807228916,67.07320872274143,0.6867470879155753,0.6125752112020152,0.8351204819277108,0.0
2007-06-29,PIPIENS/RESTUANS,41.95469,-87.800991,0,70.5,56.0,63.5,-8.0,55.5,59.5,1.5,0.0,0.0,14.5,15.2,0.7515759922394718,76.63194444444444,0.6271757276150323,0.12485119047619048,72.25451807228916,67.07320872274143,0.6867470879155753,0.6125752112020152,0.8351204819277108,0.0
2007-06-29,PIPIENS/RESTUANS,41.974089,-87.824812,0,70.5,56.0,63.5,-8.0,55.5,59.5,1.5,0.0,0.0,14.5,15.2,0.7515759922394718,76.63194444444444,0.6271757276150323,0.12485119047619048,72.25451807228916,67.07320872274143,0.6867470879155753,0.6125752112020152,0.8351204819277108,0.0
2007-06-29,RESTUANS,41.974089,-87.824812,0,70.5,56.0,63.5,-8.0,55.5,59.5,1.5,0.0,0.0,14.5,15.2,0.7515759922394718,76.63194444444444,0.6271757276150323,0.12485119047619048,72.25451807228916,67.07320872274143,0.6867470879155753,0.6125752112020152,0.8351204819277108,0.0
2007-06-29,RESTUANS,41.891118,-87.654491,0,70.5,56.0,63.5,-8.0,55.5,59.5,1.5,0.0,0.0,14.5,15.2,0.7515759922394718,76.63194444444444,0.6271757276150323,0.12485119047619048,72.25451807228916,67.07320872274143,0.6867470879155753,0.6125752112020152,0.8351204819277108,0.0
2007-06-29,PIPIENS/RESTUANS,41.921965,-87.632085,0,70.5,56.0,63.5,-8.0,55.5,59.5,1.5,0.0,0.0,14.5,15.2,0.7515759922394718,76.63194444444444,0.6271757276150323,0.12485119047619048,72.25451807228916,67.07320872274143,0.6867470879155753,0.6125752112020152,0.8351204819277108,0.0
2007-06-29,RESTUANS,41.688324,-87.676709,0,70.5,56.0,63.5,-8.0,55.5,59.5,1.5,0.0,0.0,14.5,15.2,0.7515759922394718,76.63194444444444,0.6271757276150323,0.12485119047619048,72.25451807228916,67.07320872274143,0.6867470879155753,0.6125752112020152,0.8351204819277108,0.0
2007-06-29,PIPIENS,41.688324,-87.676709,0,70.5,56.0,63.5,-8.0,55.5,59.5,1.5,0.0,0.0,14.5,15.2,0.7515759922394718,76.63194444444444,0.6271757276150323,0.12485119047619048,72.25451807228916,67.07320872274143,0.6867470879155753,0.6125752112020152,0.8351204819277108,0.0
2007-06-29,PIPIENS/RESTUANS,41.862292,-87.64886,0,70.5,56.0,63.5,-8.0,55.5,59.5,1.5,0.0,0.0,14.5,15.2,0.7515759922394718,76.63194444444444,0.6271757276150323,0.12485119047619048,72.25451807228916,67.07320872274143,0.6867470879155753,0.6125752112020152,0.8351204819277108,0.0
2007-06-29,RESTUANS,41.731922,-87.677512,0,70.5,56.0,63.5,-8.0,55.5,59.5,1.5,0.0,0.0,14.5,15.2,0.7515759922394718,76.63194444444444,0.6271757276150323,0.12485119047619048,72.25451807228916,67.07320872274143,0.6867470879155753,0.6125752112020152,0.8351204819277108,0.0
2007-06-29,RESTUANS,41.999129,-87.795585,0,70.5,56.0,63.5,-8.0,55.5,59.5,1.5,0.0,0.0,14.5,15.2,0.7515759922394718,76.63194444444444,0.6271757276150323,0.12485119047619048,72.25451807228916,67.07320872274143,0.6867470879155753,0.6125752112020152,0.8351204819277108,0.0
2007-06-29,PIPIENS/RESTUANS,42.01743,-87.687769,0,70.5,56.0,63.5,-8.0,55.5,59.5,1.5,0.0,0.0,14.5,15.2,0.7515759922394718,76.63194444444444,0.6271757276150323,0.12485119047619048,72.25451807228916,67.07320872274143,0.6867470879155753,0.6125752112020152,0.8351204819277108,0.0
2007-06-29,RESTUANS,42.01743,-87.687769,0,70.5,56.0,63.5,-8.0,55.5,59.5,1.5,0.0,0.0,14.5,15.2,0.7515759922394718,76.63194444444444,0.6271757276150323,0.12485119047619048,72.25451807228916,67.07320872274143,0.6867470879155753,0.6125752112020152,0.8351204819277108,0.0
2007-06-29,RESTUANS,41.907645,-87.760886,0,70.5,56.0,63.5,-8.0,55.5,59.5,1.5,0.0,0.0,14.5,15.2,0.7515759922394718,76.63194444444444,0.6271757276150323,0.12485119047619048,72.25451807228916,67.07320872274143,0.6867470879155753,0.6125752112020152,0.8351204819277108,0.0
2007-06-29,PIPIENS/RESTUANS,42.011601,-87.811506,0,70.5,56.0,63.5,-8.0,55.5,59.5,1.5,0.0,0.0,14.5,15.2,0.7515759922394718,76.63194444444444,0.6271757276150323,0.12485119047619048,72.25451807228916,67.07320872274143,0.6867470879155753,0.6125752112020152,0.8351204819277108,0.0
2007-06-29,PIPIENS/RESTUANS,41.986921,-87.689778,0,70.5,56.0,63.5,-8.0,55.5,59.5,1.5,0.0,0.0,14.5,15.2,0.7515759922394718,76.63194444444444,0.6271757276150323,0.12485119047619048,72.25451807228916,67.07320872274143,0.6867470879155753,0.6125752112020152,0.8351204819277108,0.0
2007-06-29,RESTUANS,41.986921,-87.689778,0,70.5,56.0,63.5,-8.0,55.5,59.5,1.5,0.0,0.0,14.5,15.2,0.7515759922394718,76.63194444444444,0.6271757276150323,0.12485119047619048,72.25451807228916,67.07320872274143,0.6867470879155753,0.6125752112020152,0.8351204819277108,0.0
2007-06-29,PIPIENS,41.801498,-87.763416,0,70.5,56.0,63.5,-8.0,55.5,59.5,1.5,0.0,0.0,14.5,15.2,0.7515759922394718,76.63194444444444,0.6271757276150323,0.12485119047619048,72.25451807228916,67.07320872274143,0.6867470879155753,0.6125752112020152,0.8351204819277108,0.0
2007-06-29,RESTUANS,41.723195,-87.64997,0,70.5,56.0,63.5,-8.0,55.5,59.5,1.5,0.0,0.0,14.5,15.2,0.7515759922394718,76.63194444444444,0.6271757276150323,0.12485119047619048,72.25451807228916,67.07320872274143,0.6867470879155753,0.6125752112020152,0.8351204819277108,0.0
